id,statement,binary_label,binary_label_name,split,matched_pair_id,broad_topic,word_count
7547,"Economic Development Commission Executive Director Keith Stokes ""sent me a letter and he said the taxpayers will never be on the hook for these bonds"" for 38 Studios.",1,genuine,train,train_pair_0790,taxation,28
4381,Bill Clinton opposes President Barack Obama's plan to raise taxes on wealthy Americans.,0,misleading,train,train_pair_0604,taxation,13
5919,"""the money is in the budget"" to give a tax break to ""everyone,"" including people making more than $1 million.",0,misleading,train,train_pair_0723,taxation,20
6051,"In June 2012 ""we actually had more people go on Social Security Disability [85,000] ... than the 80,000 jobs that were created.",1,genuine,train,train_pair_0241,labour_and_income,22
8278,"Scott Walker's income ""tax plan is a tax hike. It increases taxes for nearly 80% of the people in the state.",0,misleading,train,train_pair_0727,taxation,21
2647,It is a commitment voters take very seriously: The only incumbent in Ohio to break his Pledge and vote for Ted Strickland's income tax hike was defeated soundly on Tuesday.,1,genuine,train,train_pair_0798,taxation,30
4061,"Texas has ""the fourth-lowest debt per capita of any state in the nation, and we are the lowest of any of the big states.",1,genuine,train,train_pair_0452,public_finance,24
9680,"Republicans approved 12 times larger tax breaks for ""people making over 350 grand"" than for ""the average middle-class person.",1,genuine,train,train_pair_0703,taxation,19
8075,"The United States ""has never been richer, if you look at per capita GDP.",1,genuine,train,train_pair_0616,taxation,14
3769,the state budget includes spending on commercials for Fortune 500 companies.,1,genuine,train,train_pair_0339,public_finance,11
2558,"state Senate candidate ""Monk Elmer voted to exceed the (school district property tax) spending caps.",0,misleading,train,train_pair_0647,taxation,15
8914,"The Chamber of Commerce says new carbon regulations will kill ""244,000 jobs a year"" and cost average families ""$1,200 a year.",0,misleading,train,train_pair_0234,labour_and_income,21
16858,Child care costs account for 24% of a WI family's budget.,1,genuine,train,train_pair_0326,public_finance,11
16042,West Virginia spends more tax dollars on public education than all but 13 other states and the District of Columbia.,0,misleading,train,train_pair_0718,taxation,20
13928,"The Travis County propositions will not raise your taxes! If you are 65 or older, your property taxes are frozen.",0,misleading,train,train_pair_0717,taxation,20
1439,"The Florida Legislature raised taxes and fees by almost $2 billion"" in the 2009 session.",1,genuine,train,train_pair_0624,taxation,15
1306,"U.S. Sen. Kay Bailey Hutchison ""has voted nine separate times to raise the national debt ceiling.",1,genuine,train,train_pair_0378,public_finance,16
11268,"Kasich's budget raised taxes by billions, hitting businesses hard and the middle class even harder.",0,misleading,train,train_pair_0638,taxation,15
12716,We can fix our roads without raising taxes.,0,misleading,train,train_pair_0510,taxation,8
2638,"As mayor, Barrett led efforts to redevelop the Menomonee Valley, ""which now supports nearly 4,000 jobs in Wisconsin.",1,genuine,train,train_pair_0203,labour_and_income,18
1950,"Recent data showed Nevada ranks 50th in the money received from"" the stimulus bill.",0,misleading,train,train_pair_0357,public_finance,14
15259,"Kathy Manning got ""$30 million of your tax dollars plus $2.3 million a year"" to build a luxury hotel and parking lot",0,misleading,train,train_pair_0741,taxation,22
6980,There are 3 million jobs that go vacant each month in this country.,1,genuine,train,train_pair_0155,labour_and_income,13
2671,"Milwaukee's problems include ""52 percent black male unemployment.",0,misleading,train,train_pair_0114,labour_and_income,8
16967,"California's Attorney General, Xavier Becerra is putting together plans to raise property tax revenue by eliminating the only thing keeping some people's property tax from sky rocketing, Prop 13.",0,misleading,train,train_pair_0795,taxation,29
16311,Reagan took the deficit from $70 billion to $175 billion. Bush 41 took it to $300 billion. Clinton got it to zero. Bush 43 took it from zero to $1.2 trillion. Obama halved it to $600 billion. Trump's got it back to a trillion.,1,genuine,train,train_pair_0499,public_finance,44
13240,"California will have the ""highest gas tax in the nation"" once its 12 cent gas tax hike goes into effect.",0,misleading,train,train_pair_0715,taxation,20
7982,"$6 billion water bond program voters passed in 2011 ""has yet to be tapped.",1,genuine,train,train_pair_0364,public_finance,14
4542,"under his tax plan, ""no matter where you are in the stratosphere, you're going to be getting a tax cut.",0,misleading,train,train_pair_0735,taxation,20
15531,Mexico is paying for the Wall through the new USMCA Trade Deal.,0,misleading,train,train_pair_0075,macroeconomy,12
4960,"Gov. McDonnell's proposed budget ""is cutting"" public education.",0,misleading,train,train_pair_0292,public_finance,8
19427,Donald J. Trump's signature is on the new stimulus checks.,0,misleading,train,train_pair_0315,public_finance,10
5316,"""for the duration of this recession not a single person in government middle management has lost (a) job or taken a pay cut.",0,misleading,train,train_pair_0444,public_finance,23
3568,(Bill) Nelson voted for billions in wasteful spending earmarks like the Bridge to Nowhere.,1,genuine,train,train_pair_0360,public_finance,14
591,"Obama plans ""a tax increase for everyone earning more than $42,000 a year.",0,misleading,train,train_pair_0583,taxation,13
20718,Trump cut Social Security benefits by over $3 billion.,0,misleading,train,train_pair_0308,public_finance,9
20303,"The yearly cost of religious tax exemptions: $71 billion. If the church paid taxes, everyone would only have to pay 3% taxes.",0,misleading,train,train_pair_0743,taxation,22
5350,Republicans in Congress refuse to list a single tax loophole they are willing to close.,1,genuine,train,train_pair_0627,taxation,15
4951,"Wisconsin Democrats during the previous administration adopted ""double-digit tax increases.",1,genuine,train,train_pair_0544,taxation,10
2324,"Over the past year ... our 16 counties have hemorrhaged more than 6,000 jobs with no apparent end in sight.",0,misleading,train,train_pair_0420,public_finance,20
8170,Oregon leads the nation in number of jobs per capita in manufacturing.,0,misleading,train,train_pair_0144,labour_and_income,12
10064,The proposed transportation tax plan revokes a tax-credit for consumers' electric cars while the state retains similar credits for similar vehicles for businesses.,1,genuine,train,train_pair_0750,taxation,23
2879,"Our spending has caught up with us, and our debt soon will eclipse the entire size of our national economy.",1,genuine,train,train_pair_0421,public_finance,20
2433,"One man (New Castle, Del., County Executive, Chris Coons) thought property taxes should be hiked almost 50 percent.",1,genuine,train,train_pair_0680,taxation,18
14052,"the tax bill ""is going to cost me a fortune, this thing -- believe me. Believe me, this is not good for me.",0,misleading,train,train_pair_0766,taxation,23
3011,Americans spend 6.1 billion hours a year complying with tax law. It costs us $163 billion to comply with our tax laws annually.,1,genuine,train,train_pair_0743,taxation,23
4163,The estimated savings of this (debt ceiling) deal only pay for half of the cost of extending all of the Bush-era tax cuts for another decade.,1,genuine,train,train_pair_0777,taxation,26
3446,America's wealthiest 25 percent pay 86 percent of total income taxes. Wealthiest 5 percent pay 60 percent of total income taxes.,1,genuine,train,train_pair_0721,taxation,21
6315,"The president went on a stimulus-fueled spending binge that stuck every American man, woman and child with a $50,000 share of this $16 trillion debt.",0,misleading,train,train_pair_0456,public_finance,25
4067,"The deal to raise the federal debt limit created the ""largest debt ceiling increase in America's history.",1,genuine,train,train_pair_0398,public_finance,17
12272,"Hillary Clinton ""wants to raise taxes on African-American owned businesses to as much as nearly 50 percent more than they're paying now.",0,misleading,train,train_pair_0752,taxation,22
2543,Unfortunately everyone needs to cut back in these tough economic times. That's why I voted to cut my own pay along with the pay of our state employees.,0,misleading,train,train_pair_0470,public_finance,28
4642,"State budget cuts for local schools resulted in ""nearly 4,000 educator layoffs",0,misleading,train,train_pair_0338,public_finance,12
2747,"more than $3.5 billion in state revenue that is supposed to be dedicated to basic needs and functions is being diverted to ""make the books look balanced.",1,genuine,train,train_pair_0470,public_finance,27
6168,"There has been ""$5 trillion in debt added over the last four years.",1,genuine,train,train_pair_0351,public_finance,13
6261,"$500 billion of the extension of the Bush tax cuts for the wealthy goes to 120,000 families.",1,genuine,train,train_pair_0662,taxation,17
12291,"Hillary Clinton wants to shut down family farms"" using ""radical regulation,"" by raising business tax ""rates as high as nearly 50 percent"" and by taxing ""family farms again at death by as much as 45 percent.",0,misleading,train,train_pair_0808,taxation,36
5349,We were the No. 1 job creator in America in February and we are now the No. 4 job creator in the last year.,1,genuine,train,train_pair_0247,labour_and_income,24
