claimID,claim,label,claimURL,reason,categories,speaker,checker,tags,article title,publish date,climate,entities,original_split,claim_normalised,categories_list,tags_list,category_text,tag_text,metadata_text,word_count,factcheck_domain,finance_metadata_match
abbc-00426,"The claim: Penny Wong says there is a $2.4 billion hole in the Coalition's costing of its plan to shed 12,000 public service jobs.",in-between,http://www.abc.net.au/news/2013-09-01/penny-wong-selective-in-jobs-attack-on-coalition/4924562,"The claim: Penny Wong says there is a $2.4 billion hole in the Coalition's costing of its plan to shed 12,000 public service jobs.","['federal-government', 'federal-elections', 'business-economics-and-finance', 'unemployment', 'alp', 'australia']",,,"['federal-government', 'federal-elections', 'business-economics-and-finance', 'unemployment', 'alp', 'australia']",Penny Wong selective in jobs attack on Coalition,"Mon 9 Sep 2013, 2:46am",,"['Penny_Wong', 'Coalition_(Australia)']",train,the claim penny wong says there is a 2 4 billion hole in the coalition s costing of its plan to shed 12 000 public service jobs,"['federal-government', 'federal-elections', 'business-economics-and-finance', 'unemployment', 'alp', 'australia']","['federal-government', 'federal-elections', 'business-economics-and-finance', 'unemployment', 'alp', 'australia']",federal-government | federal-elections | business-economics-and-finance | unemployment | alp | australia,federal-government | federal-elections | business-economics-and-finance | unemployment | alp | australia,federal-government | federal-elections | business-economics-and-finance | unemployment | alp | australia | federal-government | federal-elections | business-economics-and-finance | unemployment | alp | australia,24,www.abc.net.au,True
para-00082,"Rudd’s ""spend-a-thon"" has the budget ""blowing out by $3 billion a week"".",mostly false,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/07/tony-abbott/abbott-says-rudds-spend-thon-has-budget-blowing-ou/index.html,,['Budget'],Tony Abbott,"Chris Pash, Peter Fray",,Abbott says Rudd’s “spend-a-thon” has the budget “blowing out by $3 billion a week”,"Wednesday, August 7, 2013 at 7:06 p.m.",,['None'],train,rudd s spend a thon has the budget blowing out by 3 billion a week,['Budget'],[],Budget,,budget | ,12,pandora.nla.gov.au,True
para-00045,"The Coalition’s Direct Action climate plan has been endorsed by four independent analysts. . . and three Nobel economic laureates support ""direct investment in technology"" rather than a carbon tax.",half-true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/29/greg-hunt/name-expert-Hunt-counts-cheer-squad-direct-action/index.html,,"['Carbon Tax', 'Climate change', 'Direct Action', 'Environment']",Greg Hunt,"Michael Koziol, Alexia Attwood, Peter Fray",,Name an expert: Hunt counts the cheer squad for Direct Action,"Thursday, August 29, 2013 at 1:24 p.m.",,['None'],train,the coalition s direct action climate plan has been endorsed by four independent analysts and three nobel economic laureates support direct investment in technology rather than a carbon tax,"['Carbon Tax', 'Climate change', 'Direct Action', 'Environment']",[],Carbon Tax | Climate change | Direct Action | Environment,,carbon tax | climate change | direct action | environment | ,30,pandora.nla.gov.au,True
para-00086,"Households on a $300,000 mortgage are ""paying about $5500 less per year than they were at the beginning of our term of government"".",mostly true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/06/mark-butler/australians-are-5500-year-better-repaying-average-/index.html,,"['Economy', 'Interest rates']",Mark Butler,"David Humphries, Peter Fray",,Australians are $5500 a year better off repaying an average home mortgage than they were when Labor came to office six years ago,"Tuesday, August 6, 2013 at 7:05 p.m.",,['None'],train,households on a 300 000 mortgage are paying about 5500 less per year than they were at the beginning of our term of government,"['Economy', 'Interest rates']",[],Economy | Interest rates,,economy | interest rates | ,23,pandora.nla.gov.au,True
snes-06097,A childless couple discovered the cause of their infertility was a lack of sex.,false,https://www.snopes.com/fact-check/inconceivable-story/,,Risqué Business,,David Mikkelson,,Infertility Due to Lack of Sex,18 May 2004,,['None'],train,a childless couple discovered the cause of their infertility was a lack of sex,['Risqué Business'],[],Risqué Business,,risqué business | ,14,www.snopes.com,True
farg-00137,“Look at the jobs numbers that were just released last week — manufacturing is roaring back.”,spins the facts,https://www.factcheck.org/2018/01/manufacturing-jobs-roaring-back/,,the-factcheck-wire,FactCheck.org,Eugene Kiely,['jobs'],Manufacturing Jobs ‘Roaring Back’?,"January 10, 2018",2018-01-10 20:54:02 UTC,['None'],train,look at the jobs numbers that were just released last week manufacturing is roaring back,['the-factcheck-wire'],['jobs'],the-factcheck-wire,jobs,the-factcheck-wire | jobs,16,www.factcheck.org,True
abbc-00060,"The claim: Clive Palmer says it is a ""statistical fact"" that over 50 per cent of Australians will be dead by the time they get access to their super.",in-the-red,http://www.abc.net.au/news/2014-09-09/clive-palmer-wrong-superannuation-access/5721968,"The claim: Clive Palmer says it is a ""statistical fact"" that over 50 per cent of Australians will be dead by the time they get access to their super.","['clive-palmer', 'business-economics-and-finance', 'superannuation', 'federal-parliament', 'federal-government', 'minor-parties', 'australia']",,,"['clive-palmer', 'business-economics-and-finance', 'superannuation', 'federal-parliament', 'federal-government', 'minor-parties', 'australia']",Fact check: Will 50pc of Australians die before they can access their superannuation?,"Tue 9 Sep 2014, 2:36am",,['None'],train,the claim clive palmer says it is a statistical fact that over 50 per cent of australians will be dead by the time they get access to their super,"['clive-palmer', 'business-economics-and-finance', 'superannuation', 'federal-parliament', 'federal-government', 'minor-parties', 'australia']","['clive-palmer', 'business-economics-and-finance', 'superannuation', 'federal-parliament', 'federal-government', 'minor-parties', 'australia']",clive-palmer | business-economics-and-finance | superannuation | federal-parliament | federal-government | minor-parties | australia,clive-palmer | business-economics-and-finance | superannuation | federal-parliament | federal-government | minor-parties | australia,clive-palmer | business-economics-and-finance | superannuation | federal-parliament | federal-government | minor-parties | australia | clive-palmer | business-economics-and-finance | superannuation | federal-parliament | federal-government | minor-parties | australia,29,www.abc.net.au,True
para-00194,"Says the Palmer United Party government would ""end unemployment"".",false,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/sep/05/clive-palmer/palmernomics-part-ii-how-end-unemployment/index.html,,"['Economy', 'Employment']",Clive Palmer,"David Humphries, Peter Fray",,Palmernomics part II: how to end unemployment,"Thursday, September 5, 2013 at 11:12 a.m.",,['None'],train,says the palmer united party government would end unemployment,"['Economy', 'Employment']",[],Economy | Employment,,economy | employment | ,9,pandora.nla.gov.au,True
para-00188,We've had a 50 per cent reduction in emissions intensity without any taxes and trading schemes from government.,half-true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/sep/06/tony-abbott/emissions-intensity-falling-not-without-hand-gover/index.html,,"['Carbon Tax', 'Climate change', 'Environment']",Tony Abbott,"Michael Koziol, Peter Fray",,"Emissions intensity is falling, but not without the hand of government","Friday, September 6, 2013 at 11:21 a.m.",,['None'],train,we ve had a 50 per cent reduction in emissions intensity without any taxes and trading schemes from government,"['Carbon Tax', 'Climate change', 'Environment']",[],Carbon Tax | Climate change | Environment,,carbon tax | climate change | environment | ,18,pandora.nla.gov.au,True
snes-05967,"Gangster John Dillinger's exceptionally large penis is housed in one of the Smithsonian museums in Washington, D.C.",false,https://www.snopes.com/fact-check/penal-institution/,,Risqué Business,,David Mikkelson,,Is John Dillinger’s Penis on Display at the Smithsonian?,11 May 2000,,"['Washington,_D.C.', 'Smithsonian_Institution', 'John_Dillinger']",train,gangster john dillinger s exceptionally large penis is housed in one of the smithsonian museums in washington d c,['Risqué Business'],[],Risqué Business,,risqué business | ,17,www.snopes.com,True
snes-06439,Certain symbols displayed on the packaging of a variety of grocery items signify that their manufacturers have paid a 'secret tax' to the Jews.,false,https://www.snopes.com/fact-check/the-kosher-nostra/,,Business,,Snopes Staff,,Is Kosher Food Certification a ‘Jewish Scam’?,24 May 2002,,['Jews'],train,certain symbols displayed on the packaging of a variety of grocery items signify that their manufacturers have paid a secret tax to the jews,['Business'],[],Business,,business | ,24,www.snopes.com,True
thet-00037,"The budget hands the SNP government a £2 billion Barnett bonus. It’s funding that could now be used to help solve Scotland’s housing crisis, to upgrade infrastructure, and to support our schools and hospitals.",half true,https://theferret.scot/2bn-budget-boost-scotlands-services/,,Fact check Finance Politics ,"Ruth Davidson, Scottish Conservatives leader",,,Claim of £2bn budget bonus for Scotland is Half True,"November 27, 2017",,['Scotland'],train,the budget hands the snp government a 2 billion barnett bonus it s funding that could now be used to help solve scotland s housing crisis to upgrade infrastructure and to support our schools and hospitals,['Fact check Finance Politics'],[],Fact check Finance Politics,,fact check finance politics | ,34,theferret.scot,True
snes-05261,A man who expired during sex was taken to the hospital to be surgically separated from the prostitute who was still attached to him.,unproven,https://www.snopes.com/fact-check/man-dies-while-attached/,,Risqué Business,,David Mikkelson,,Man Dies During Sex While Attached to Prostitute?,4 February 2016,,['None'],train,a man who expired during sex was taken to the hospital to be surgically separated from the prostitute who was still attached to him,['Risqué Business'],[],Risqué Business,,risqué business | ,24,www.snopes.com,True
abbc-00340,"The claim: Joe Hockey says higher income people pay the most fuel tax, because poor people don't own cars or don't drive very far.",in-between,http://www.abc.net.au/news/2014-08-15/joe-hockey-poor-people-cars-claim-misleading/5671168,"The claim: Joe Hockey says higher income people pay the most fuel tax, because poor people don't own cars or don't drive very far.","['hockey-joe', 'liberals', 'political-parties', 'federal-government', 'business-economics-and-finance', 'australia', 'wa', 'vic', 'tas', 'sa', 'qld', 'nt', 'nsw', 'act']",,,"['hockey-joe', 'liberals', 'political-parties', 'federal-government', 'business-economics-and-finance', 'australia', 'wa', 'vic', 'tas', 'sa', 'qld', 'nt', 'nsw', 'act']","Fact check: Joe Hockey's 'poor people' don't have cars, don't drive far claim misleading","Tue 28 Oct 2014, 4:41am",,['None'],train,the claim joe hockey says higher income people pay the most fuel tax because poor people don t own cars or don t drive very far,"['hockey-joe', 'liberals', 'political-parties', 'federal-government', 'business-economics-and-finance', 'australia', 'wa', 'vic', 'tas', 'sa', 'qld', 'nt', 'nsw', 'act']","['hockey-joe', 'liberals', 'political-parties', 'federal-government', 'business-economics-and-finance', 'australia', 'wa', 'vic', 'tas', 'sa', 'qld', 'nt', 'nsw', 'act']",hockey-joe | liberals | political-parties | federal-government | business-economics-and-finance | australia | wa | vic | tas | sa | qld | nt | nsw | act,hockey-joe | liberals | political-parties | federal-government | business-economics-and-finance | australia | wa | vic | tas | sa | qld | nt | nsw | act,hockey-joe | liberals | political-parties | federal-government | business-economics-and-finance | australia | wa | vic | tas | sa | qld | nt | nsw | act | hockey-joe | liberals | political-parties | federal-government | business-economics-and-finance | australia | wa | vic | tas | sa | qld | nt | nsw | act,24,www.abc.net.au,True
