split,id,binary_label,binary_label_name,statement_original,statement_cleaned,leading_says_removed
validation,18260,0,misleading,"Says Joe Biden and Kamala Harris would raise the federal income tax rate for a person with a bi-weekly gross salary of $3,000 to 39.6%, costing ""nearly half your paycheck.","Joe Biden and Kamala Harris would raise the federal income tax rate for a person with a bi-weekly gross salary of $3,000 to 39.6%, costing ""nearly half your paycheck.",True
validation,3402,0,misleading,"Says Gov. Rick Scott lost Florida 331,247 jobs.","Gov. Rick Scott lost Florida 331,247 jobs.",True
validation,5153,1,genuine,Says local Texas chambers of commerce were granted exemptions from paying property taxes on their headquarter properties.,local Texas chambers of commerce were granted exemptions from paying property taxes on their headquarter properties.,True
validation,16122,0,misleading,"Says presidential candidate Sen. Kirsten Gillibrand said, ""Social Security must (be) expanded to illegal immigration, it's their right.","presidential candidate Sen. Kirsten Gillibrand said, ""Social Security must (be) expanded to illegal immigration, it's their right.",True
validation,4999,1,genuine,"Says U.S. Senate Democrats ""have gone without any budget at all"" for more than 1,000 days.","U.S. Senate Democrats ""have gone without any budget at all"" for more than 1,000 days.",True
validation,14495,0,misleading,"Says that unless the recipient called back about ""your tax filings,"" you ""will be taken into custody by the local cops as there are more serious allegations pressed on your name.","unless the recipient called back about ""your tax filings,"" you ""will be taken into custody by the local cops as there are more serious allegations pressed on your name.",True
validation,6645,0,misleading,"Says during George W. Bush's administration ""we were losing millions of jobs per month,"" while under Barack Obama we have ""three years of gaining hundreds of thousands of jobs per month.","during George W. Bush's administration ""we were losing millions of jobs per month,"" while under Barack Obama we have ""three years of gaining hundreds of thousands of jobs per month.",True
validation,3340,0,misleading,"Says the Southwest Florida Water Management District has $850 million in reserves, enough money in savings to run without levying taxes for more than two years.","the Southwest Florida Water Management District has $850 million in reserves, enough money in savings to run without levying taxes for more than two years.",True
validation,19542,1,genuine,"Says Gov. Tony Evers' 2021-22 state budget ""increases taxes $1 billion +","Gov. Tony Evers' 2021-22 state budget ""increases taxes $1 billion +",True
validation,4179,0,misleading,"Says that in 2009 ExxonMobil ""paid no federal income taxes, received a $156 million rebate.","in 2009 ExxonMobil ""paid no federal income taxes, received a $156 million rebate.",True
validation,6580,1,genuine,"Says Connie Mack's Penny Plan would cut ""over $200 billion out of Medicare, over $1 trillion out of Social Security. ... $3 trillion out of defense.","Connie Mack's Penny Plan would cut ""over $200 billion out of Medicare, over $1 trillion out of Social Security. ... $3 trillion out of defense.",True
validation,5855,0,misleading,"Says Clackamas County Measure 3-401 ""will hurt our county, cripple economic growth, and increase our taxes with excessive special elections.","Clackamas County Measure 3-401 ""will hurt our county, cripple economic growth, and increase our taxes with excessive special elections.",True
validation,6860,1,genuine,"Says Ohio's economic recovery ""started in February 2010.","Ohio's economic recovery ""started in February 2010.",True
validation,6212,0,misleading,"Says Gov. Chris Christie has embarked on a tour to ""demand that New Jersey's Democratic legislature approve an immediate tax cut that would disproportionately benefit the wealthiest.","Gov. Chris Christie has embarked on a tour to ""demand that New Jersey's Democratic legislature approve an immediate tax cut that would disproportionately benefit the wealthiest.",True
validation,3178,1,genuine,"Says Rep. Paul Ryan's budget ""roadmap … doesn't balance the budget until the 2060s and … adds an unthinkable $62 trillion to the national debt between now and then.","Rep. Paul Ryan's budget ""roadmap … doesn't balance the budget until the 2060s and … adds an unthinkable $62 trillion to the national debt between now and then.",True
validation,5028,1,genuine,"Says Chris Christie ""inherited the highest taxes in America and the worst unemployment in the region.","Chris Christie ""inherited the highest taxes in America and the worst unemployment in the region.",True
validation,18612,0,misleading,"Says Doug Jones ""has voted to spend our tax dollars on late-term abortions"" and ""supports abortion up until birth.","Doug Jones ""has voted to spend our tax dollars on late-term abortions"" and ""supports abortion up until birth.",True
validation,3179,1,genuine,Says the Army is spending $7 million to sponsor a NASCAR team.,the Army is spending $7 million to sponsor a NASCAR team.,True
validation,6396,0,misleading,Says Mitt Romney's investments created zero jobs.,Mitt Romney's investments created zero jobs.,True
validation,2308,0,misleading,"Says John Boehner ""admits 'we are not going to be any different than we've been' "" by returning to ""the same failed economic policies"" that ""wrecked our economy.","John Boehner ""admits 'we are not going to be any different than we've been' "" by returning to ""the same failed economic policies"" that ""wrecked our economy.",True
test,5341,1,genuine,"Says Ronald Reagan ""understood repeatedly that when the deficit started to get out of control, that for him to make a deal he would have to propose both spending cuts and tax increases.","Ronald Reagan ""understood repeatedly that when the deficit started to get out of control, that for him to make a deal he would have to propose both spending cuts and tax increases.",True
test,16853,0,misleading,"Says Alexandria Ocasio-Cortez and Ilhan Omar vowed ""to remove senior's 'entitlements,' Social Security/Medicare.","Alexandria Ocasio-Cortez and Ilhan Omar vowed ""to remove senior's 'entitlements,' Social Security/Medicare.",True
test,10619,0,misleading,"Says 57 percent of federal spending goes to the military and just 1 percent goes to food and agriculture, including food stamps.","57 percent of federal spending goes to the military and just 1 percent goes to food and agriculture, including food stamps.",True
test,5670,1,genuine,"Says in the last six months of the Bush administration, the U.S. lost 3.5 million jobs, including 760,000 jobs during January 2009 alone.","in the last six months of the Bush administration, the U.S. lost 3.5 million jobs, including 760,000 jobs during January 2009 alone.",True
test,3899,0,misleading,Says many public-employee unions falsely told their Wisconsin members his budget-repair bill sought 12 percent to 13 percent of their incomes for health insurance premiums.,many public-employee unions falsely told their Wisconsin members his budget-repair bill sought 12 percent to 13 percent of their incomes for health insurance premiums.,True
test,6652,1,genuine,"Says that ""Tennessee law requires that schools receive half of proceeds -- $31 million per year"" -- from a half-cent increase in the Shelby County sales tax.","""Tennessee law requires that schools receive half of proceeds -- $31 million per year"" -- from a half-cent increase in the Shelby County sales tax.",True
test,2528,0,misleading,"Says Robert Hurt ""supports the tax loopholes that send American jobs overseas.","Robert Hurt ""supports the tax loopholes that send American jobs overseas.",True
test,9180,0,misleading,"Says a $12.5 million incentive deal she approved for Abbott Laboratories contained ""strong protections for taxpayers if job creation goals were not met.","a $12.5 million incentive deal she approved for Abbott Laboratories contained ""strong protections for taxpayers if job creation goals were not met.",True
