matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes,automatic_editorial_flag,automatic_long_claim_flag,automatic_large_pair_length_gap,automatic_no_shared_concept,row_risk_score,audit_priority,audit_chunk_file,claim_normalised_check,exact_liar2_overlap_check
politifact_194,PolitiFact,genuine,"""The average family in America forks over more of their hard-earned income to their local hospital than to the IRS.""",genuine,true,True,['income'],20,True,1,0.3333333333333333,2,2020-07-22T00:00:00,https://www.politifact.com/factchecks/2020/jul/22/mike-gallagher/yes-average-american-family-pays-more-hospital-exp/,75044,77618,yes,yes,yes,yes,yes,,False,False,False,False,0,141,factors_audit_chunk_03_completed.csv,the average family in america forks over more of their hard earned income to their local hospital than to the irs,False
politifact_194,PolitiFact,misleading,"The North Carolina state budget includes ""the largest cut in our personal income tax that we've ever seen.""",misleading,false,False,"['tax', 'budget', 'income']",18,True,1,0.3333333333333333,2,2023-10-09T00:00:00,https://www.politifact.com/factchecks/2023/oct/09/tricia-cotham/cotham-falsely-says-nc-budget-includes-largest-eve/,77744,80444,yes,yes,yes,yes,yes,,False,False,False,False,0,141,factors_audit_chunk_03_completed.csv,the north carolina state budget includes the largest cut in our personal income tax that we ve ever seen,False
snopes_002,Snopes,genuine,Amazon paid zero dollars in federal income tax in 2017.,genuine,true,True,"['tax', 'income']",10,True,2,1.0,2,2018-09-26T09:13:50,https://www.snopes.com/fact-check/amazon-federal-taxes-2017/,90137,93482,yes,yes,yes,yes,yes,,False,False,False,False,0,142,factors_audit_chunk_03_completed.csv,amazon paid zero dollars in federal income tax in 2017,False
snopes_002,Snopes,misleading,Payment of U.S. federal income taxes is voluntary.,misleading,false,False,"['tax', 'income']",8,True,2,1.0,2,2010-04-14T18:58:58,https://www.snopes.com/fact-check/is-income-tax-voluntary/,96607,100067,yes,yes,yes,yes,yes,,False,False,False,False,0,142,factors_audit_chunk_03_completed.csv,payment of u s federal income taxes is voluntary,False
snopes_052,Snopes,genuine,President Donald Trump has proposed eliminating funding for a program helping low-income families with their heating bills.,genuine,true,True,['income'],17,True,1,1.0,2,2017-11-02T15:38:38,https://www.snopes.com/fact-check/does-president-trump-plan-to-end-a-program-funding-heating-for-the-elderly-and-disabled/,84450,87565,yes,yes,yes,yes,yes,,False,False,False,False,0,143,factors_audit_chunk_03_completed.csv,president donald trump has proposed eliminating funding for a program helping low income families with their heating bills,False
snopes_052,Snopes,misleading,Coca-Cola has announced that it will be donating four days' worth of income to Israel,misleading,false,False,['income'],15,True,1,1.0,2,2002-05-08T12:00:00,https://www.snopes.com/fact-check/coke-adds-strife/,98456,101924,yes,yes,yes,yes,yes,,False,False,False,False,0,143,factors_audit_chunk_03_completed.csv,coca cola has announced that it will be donating four days worth of income to israel,False
snopes_053,Snopes,genuine,People without permanent homes who do not normally file taxes can submit information to the IRS in order to receive stimulus payments as part of the March 2021 COVID-19 relief bill.,genuine,true,True,['tax'],31,True,1,1.0,2,2021-03-23T11:08:21,https://www.snopes.com/fact-check/homeless-stimulus-payment/,86590,89779,yes,yes,yes,yes,yes,,False,False,False,False,0,144,factors_audit_chunk_03_completed.csv,people without permanent homes who do not normally file taxes can submit information to the irs in order to receive stimulus payments as part of the march 2021 covid 19 relief bill,False
snopes_053,Snopes,misleading,"The Build Back Better Act of 2021 included proposals to introduce a ""methane tax"" that would equate to $2,600 per head of cattle and $500 per head of swine.",misleading,false,False,['tax'],29,True,1,1.0,2,2021-11-02T11:46:00,https://www.snopes.com/fact-check/methane-tax-cattle-pigs/,85492,88652,yes,yes,yes,yes,yes,,False,False,False,False,0,144,factors_audit_chunk_03_completed.csv,the build back better act of 2021 included proposals to introduce a methane tax that would equate to 2 600 per head of cattle and 500 per head of swine,False
snopes_054,Snopes,genuine,Joel Osteen's Lakewood Church in Texas received $4.4 million in coronavirus-economic-relief loans.,genuine,true,True,['loan'],12,True,1,1.0,2,2020-12-23T12:50:10,https://www.snopes.com/fact-check/osteen-coronavirus-loan/,87267,90469,yes,yes,yes,yes,yes,,False,False,False,False,0,145,factors_audit_chunk_03_completed.csv,joel osteen s lakewood church in texas received 4 4 million in coronavirus economic relief loans,False
snopes_054,Snopes,misleading,"Colorado Rep. Lauren Boebert's restaurant received a $233,000 PPP loan.",misleading,false,False,['loan'],10,True,1,1.0,2,2021-07-12T07:59:36,https://www.snopes.com/fact-check/boebert-ppp-loan/,85871,89045,yes,yes,yes,yes,yes,,False,False,False,False,0,145,factors_audit_chunk_03_completed.csv,colorado rep lauren boebert s restaurant received a 233 000 ppp loan,False
snopes_055,Snopes,genuine,"The Trump administration is paying Southwest Key $458 million to run immigrant child detention centers, and its CEO earns a $1.5 million salary.",genuine,true,True,['employment'],23,True,1,1.0,2,2018-06-22T09:09:23,https://www.snopes.com/fact-check/is-trump-administration-southwest-key-458-million/,90484,93835,yes,yes,yes,yes,yes,,False,False,False,False,0,146,factors_audit_chunk_03_completed.csv,the trump administration is paying southwest key 458 million to run immigrant child detention centers and its ceo earns a 1 5 million salary,False
snopes_055,Snopes,misleading,The government understates the unemployment rate because they report how many people are collecting unemployment insurance rather than how many people are out of work,misleading,false,False,['employment'],25,True,1,1.0,2,2001-04-23T12:00:00,https://www.snopes.com/fact-check/dole-call/,98747,102216,yes,yes,yes,yes,yes,,False,False,False,False,0,146,factors_audit_chunk_03_completed.csv,the government understates the unemployment rate because they report how many people are collecting unemployment insurance rather than how many people are out of work,False
snopes_056,Snopes,genuine,A misplaced comma once deprived the U.S. government of an estimated <NOBR>$1 million</NOBR> in revenues.,genuine,true,True,['company_finance'],15,True,1,1.0,2,2010-09-09T17:00:02,https://www.snopes.com/fact-check/million-dollar-comma/,96544,100004,yes,yes,yes,yes,yes,,False,False,False,False,0,147,factors_audit_chunk_03_completed.csv,a misplaced comma once deprived the u s government of an estimated nobr 1 million nobr in revenues,False
snopes_056,Snopes,misleading,Usain Bolt donated his entire $20 million earnings from the Olympic Games to his Jamaican high school.,misleading,false,False,['company_finance'],17,True,1,1.0,2,2016-08-26T14:35:24,https://www.snopes.com/fact-check/usain-bolt-donates-earnings/,93416,96818,yes,yes,yes,yes,yes,,False,False,False,False,0,147,factors_audit_chunk_03_completed.csv,usain bolt donated his entire 20 million earnings from the olympic games to his jamaican high school,False
snopes_057,Snopes,genuine,A moratorium on Internet taxation expires in 2007,genuine,true,True,['tax'],8,True,1,1.0,2,2003-10-31T12:00:00,https://www.snopes.com/fact-check/internet-taxation-moratorium/,98073,101540,yes,yes,yes,yes,yes,,False,False,False,False,0,148,factors_audit_chunk_03_completed.csv,a moratorium on internet taxation expires in 2007,False
snopes_057,Snopes,misleading,Facebook uses birthday donations from its users as tax-deductible write-offs.,misleading,false,False,['tax'],10,True,1,1.0,2,2019-11-06T12:21:27,https://www.snopes.com/fact-check/facebook-write-off-birthdays/,88912,92189,yes,yes,yes,yes,yes,,False,False,False,False,0,148,factors_audit_chunk_03_completed.csv,facebook uses birthday donations from its users as tax deductible write offs,False
snopes_058,Snopes,genuine,Crook posing as security guard places 'OUT OF ORDER' sign on bank's night depository and collects depositors' money himself,genuine,true,True,['banking'],19,True,1,1.0,2,2000-12-03T12:00:00,https://www.snopes.com/fact-check/on-guard/,98880,102349,yes,yes,yes,yes,yes,,False,False,False,False,0,149,factors_audit_chunk_03_completed.csv,crook posing as security guard places out of order sign on bank s night depository and collects depositors money himself,False
snopes_058,Snopes,misleading,"Law enforcement officials and Danske Bank are cautioning that a ""smishing"" scam is taking money directly out of people's bank accounts.",misleading,false,False,['banking'],21,True,1,1.0,2,2020-03-31T15:44:18,https://www.snopes.com/fact-check/danske-bank-text-scam/,88449,91698,yes,yes,yes,yes,yes,,False,False,False,False,0,149,factors_audit_chunk_03_completed.csv,law enforcement officials and danske bank are cautioning that a smishing scam is taking money directly out of people s bank accounts,False
check_your_fact_001,Check Your Fact,genuine,"State and local tax deduction benefits ""the wealthiest people in these very blue states in the east and west coasts.""",genuine,true,True,['tax'],20,True,1,1.0,1,2024-12-16T11:07:00,https://checkyourfact.com/2024/12/16/fact-check-michael-bennet-claims-salt-benefits-the-wealthiest-people/,24237,22931,yes,yes,yes,yes,yes,,False,False,False,False,0,152,factors_audit_chunk_04_completed.csv,state and local tax deduction benefits the wealthiest people in these very blue states in the east and west coasts,False
check_your_fact_001,Check Your Fact,misleading,A tax plan sponsored by Vice President Kamala Harris would implement a 44.6% tax rate on long-term capital gains.,misleading,false,False,['tax'],19,True,1,1.0,1,2024-09-12T11:09:00,https://checkyourfact.com/2024/09/12/fact-check-kamala-harris-capital-gains-tax-upper-class-not-middle-class/,24597,23334,yes,yes,yes,yes,yes,,False,False,False,False,0,152,factors_audit_chunk_04_completed.csv,a tax plan sponsored by vice president kamala harris would implement a 44 6 tax rate on long term capital gains,False
dubawa_005,Dubawa,genuine,A no-interest loan is being offered to vulnerable Nigerians by Government Enterprise and Empowerment Programme 2.0 through the Ministry of Humanitarian and Disaster Management in collaboration with the National Orientation Agency.,genuine,true,True,['loan'],31,True,1,1.0,1,2021-09-24T07:35:38,https://dubawa.org/true-fgs-no-interest-geep-loan-is-legit/,30022,29139,yes,yes,yes,yes,yes,,False,False,False,False,0,153,factors_audit_chunk_04_completed.csv,a no interest loan is being offered to vulnerable nigerians by government enterprise and empowerment programme 2 0 through the ministry of humanitarian and disaster management in collaboration with the national orientation agency,False
dubawa_005,Dubawa,misleading,TV presenter Rufai Oseni recently stated that the loans acquired within the first year of Mr Tinubu's administration are more than that of former President Buhari's Ways and Means in eight years.,misleading,false,False,['loan'],32,True,1,1.0,1,2024-07-20T07:00:00,https://dubawa.org/comparative-analysis-of-nigerias-debt-stock-in-buhari-tinubus-first-year-of-governance/,28987,28081,yes,yes,yes,yes,yes,,False,False,False,False,0,153,factors_audit_chunk_04_completed.csv,tv presenter rufai oseni recently stated that the loans acquired within the first year of mr tinubu s administration are more than that of former president buhari s ways and means in eight years,False
grass_fact_check_005,Grass Fact Check,genuine,"""Nearly half of the population employed in agriculture cannot produce even 10% of the GDP.""",genuine,true,True,['macroeconomy'],15,True,1,1.0,1,2021-05-24T00:00:00,https://factcheck.ge/en/story/39525--nearly-half-of-the-population-employed-in-agriculture-cannot-produce-even-10-of-the-gdp,44147,44319,yes,yes,yes,yes,yes,,False,False,False,False,0,154,factors_audit_chunk_04_completed.csv,nearly half of the population employed in agriculture cannot produce even 10 of the gdp,False
grass_fact_check_005,Grass Fact Check,misleading,"""Today we have the highest growing economy in the region, we have the fastest economic growth""",misleading,lie,False,['macroeconomy'],16,True,1,1.0,1,2020-02-04T00:00:00,https://factcheck.ge/en/story/38331--today-we-have-the-highest-growing-economy-in-the-region-we-have-the-fastest-economic-growth,43623,43795,yes,yes,yes,yes,yes,,False,False,False,False,0,154,factors_audit_chunk_04_completed.csv,today we have the highest growing economy in the region we have the fastest economic growth,False
politifact_004,PolitiFact,genuine,"Under a law proposed by Wisconsin Gov. Scott Walker, businesses that move into Wisconsin ""don't have to pay any taxes"" on their income for two years.",genuine,true,True,"['tax', 'income']",26,True,2,1.0,1,2011-11-03T00:00:00,https://www.politifact.com/factchecks/2011/nov/03/mahlon-mitchell/potential-recall-candidate-says-walker-gave-compan/,69134,71635,yes,yes,yes,yes,yes,,False,False,False,False,0,156,factors_audit_chunk_04_completed.csv,under a law proposed by wisconsin gov scott walker businesses that move into wisconsin don t have to pay any taxes on their income for two years,False
politifact_004,PolitiFact,misleading,"Says raising the state income tax rate on millionaires to offset property taxes for other residents is ""not a tax increase. It's a tax shift.""",misleading,pants-fire,False,"['tax', 'income']",25,True,2,1.0,1,2012-07-19T00:00:00,https://www.politifact.com/factchecks/2012/jul/19/lou-greenwald/tax-shift-lou-greenwald-sets-truth-o-meter-ablaze-/,70630,73131,yes,yes,yes,yes,yes,,False,False,False,False,0,156,factors_audit_chunk_04_completed.csv,says raising the state income tax rate on millionaires to offset property taxes for other residents is not a tax increase it s a tax shift,False
politifact_005,PolitiFact,genuine,Says the top 20 percent of income earners pay nearly 70 percent of all federal taxes.,genuine,true,True,"['tax', 'income']",16,True,2,1.0,1,2012-08-27T00:00:00,https://www.politifact.com/factchecks/2012/aug/27/lamar-smith/lamar-smith-says-top-20-percent-income-earners-pay/,70697,73198,yes,yes,yes,yes,yes,,False,False,False,False,0,157,factors_audit_chunk_04_completed.csv,says the top 20 percent of income earners pay nearly 70 percent of all federal taxes,False
